"Tweet id","Tweet permalink","Tweet text","time","impressions","engagements","engagement rate","retweets","replies","likes","user profile clicks","url clicks","hashtag clicks","detail expands","permalink clicks","app opens","app installs","follows","email tweet","dial phone","media views","media engagements","promoted impressions","promoted engagements","promoted engagement rate","promoted retweets","promoted replies","promoted likes","promoted user profile clicks","promoted url clicks","promoted hashtag clicks","promoted detail expands","promoted permalink clicks","promoted app opens","promoted app installs","promoted follows","promoted email tweet","promoted dial phone","promoted media views","promoted media engagements"
"1663441849284173824","https://twitter.com/Shubham92122435/status/1663441849284173824","Thank you #JioCinema","2023-05-30 07:06 +0000","91.0","2.0","0.02197802197802198","0.0","0.0","0.0","1.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1663147847632699393","https://twitter.com/Shubham92122435/status/1663147847632699393","@MamataOfficial Khub bhalo","2023-05-29 11:38 +0000","29.0","1.0","0.034482758620689655","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1660942511265951744","https://twitter.com/Shubham92122435/status/1660942511265951744","@LoyalSachinFan Gt
Mi
Csk
Csk","2023-05-23 09:35 +0000","4.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1659422033393094663","https://twitter.com/Shubham92122435/status/1659422033393094663","@drm_tsk @RailwaySeva Please check your DM sir . And thank you so much.","2023-05-19 04:53 +0000","15.0","1.0","0.06666666666666667","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1659415363476672512","https://twitter.com/Shubham92122435/status/1659415363476672512","@IndianRailMedia @RailMinIndia 
Sir kabhi sleeper class ki bathroom bhi visit kar liya kriye . 🙏","2023-05-19 04:27 +0000","78.0","3.0","0.038461538461538464","0.0","3.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1657321673924788225","https://twitter.com/Shubham92122435/status/1657321673924788225","@KhushiViews Puch k btayenge","2023-05-13 09:47 +0000","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1655900368398864384","https://twitter.com/Shubham92122435/status/1655900368398864384","The Man Who Won 🏆 for them .. https://t.co/qXS9IW76ZN","2023-05-09 11:39 +0000","4.0","3.0","0.75","0.0","0.0","2.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1655302045585506304","https://twitter.com/Shubham92122435/status/1655302045585506304","@kamaalrkhan @IamSanjuSamson Apne jivan me tweeter chor k kuch na ukhad pane Wale log dusro ko troll kar rahe hai 😂","2023-05-07 20:02 +0000","422.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1655053963232722947","https://twitter.com/Shubham92122435/status/1655053963232722947","@AppuChethan_ @imVkohli Ye sare chethan ch...e hi kyu hai 😂","2023-05-07 03:36 +0000","7.0","1.0","0.14285714285714285","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
